no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,214.5817947,267.3137569,160.6726456,160.6724167,96.07608914,0,forward,9.093479374,14.10406847,0,0,0,0,0,0,1
1,214.2320824,240.6362915,150.0649452,150.0650024,91.24894142,0,forward,9.17177071,10.20315866,0,0,0,0,0,0,0
1,267.6134109,322.3581219,133.4168625,133.4172249,96.9055295,0,forward,-3.665875693,7.283202219,1,187,435,301,480,0.737276673,1
1,261.671257,316.8059921,137.2213745,137.2214985,95.58791518,0,forward,-3.680803567,7.147644703,1,184,427,305,478,0.640633464,1
1,275.0505447,292.1281552,199.4268036,199.4147015,85.00711322,2,forward,-3.463175381,-3.80484094,0,0,0,0,0,0,0
1,214.2035484,246.3143635,157.3216057,157.3215866,93.4158504,0,forward,9.556982829,7.437557882,0,0,0,0,0,0,0
1,284.2580223,286.4859867,194.0921593,194.082098,91.5782392,1,forward,-1.374463797,-3.793013455,0,0,0,0,0,0,0
1,214.1882706,269.0950298,155.4015732,155.4016113,96.78672552,0,forward,8.534116789,14.03504993,0,0,0,0,0,0,1
1,214.1741371,283.4873199,109.6280098,109.6279907,93.66619587,0,down,-10.51670002,4.970215157,0,0,0,0,0,0,1
1,256.6008377,267.9700065,186.2953949,186.2838078,79.46048975,1,forward,-3.652186571,-3.788302987,0,0,0,0,0,0,0
1,212.8674126,281.7117405,114.1160011,114.115963,93.05008054,0,down,-11.51915453,4.24516868,0,0,0,0,0,0,1
1,170.1495552,210.4080391,149.5075226,149.5076466,91.98513031,0,down,-15.88400145,-3.858650618,0,0,0,0,0,0,1
1,186.9439507,211.5511036,143.7959862,143.7961864,94.14778352,0,down,-16.82614078,3.188705124,0,0,0,0,0,0,1
1,192.105999,203.5853291,146.5522957,146.5523815,94.10079718,0,down,-12.68984337,6.786077394,0,0,0,0,0,0,1
1,191.5365791,202.071619,141.4238548,141.423912,94.9100554,0,down,-13.43440488,2.54315081,0,0,0,0,0,0,1
1,193.6708832,205.0469112,127.5747299,127.5749016,95.02035379,0,down,-10.81230252,6.10085084,0,0,0,0,0,0,1
1,276.5956116,284.6477247,192.5035858,192.4931145,91.42489433,2,forward,-5.133018757,-3.785121361,0,0,0,0,0,0,0
1,214.1048241,263.7879181,140.0312614,140.0311375,95.51584125,0,forward,3.712031356,8.008660422,0,0,0,0,0,0,0
1,214.0663338,268.1508636,157.2468758,157.246542,94.89783645,0,forward,6.786722937,14.73491991,0,0,0,0,0,0,1
1,230.460968,198.1862354,124.8190308,124.8189926,87.99527287,0,down,-12.00719811,0.860457279,0,0,0,0,0,0,1
1,226.2379265,195.9969807,127.3051262,127.3051071,88.88276815,0,down,-15,10,0,0,0,0,0,0,1
1,227.4341774,193.6499119,129.5824623,129.5824814,89.34904337,0,left,26.06733645,-34.26528146,0,0,0,0,0,0,1
1,233.9766693,194.9133396,124.8991776,124.8991585,89.16618228,0,left,20.72694507,-29.32790197,0,0,0,0,0,0,1
1,229.2195702,193.9779282,128.4666634,128.4666538,86.87872887,0,left,13.91187523,-19.923204,0,0,0,0,0,0,1
1,213.8088226,281.2277985,127.5324631,127.5325298,92.41167903,0,forward,3.40952139,10.55645765,0,0,0,0,0,0,0
1,295.6009483,298.1752038,199.4523811,199.4408798,84.25966501,2,forward,-1.948868328,-3.783543047,0,0,0,0,0,0,0
1,257.9928207,261.4710617,201.2405014,201.2326527,90.58033824,1,forward,-3.723980935,9.011161949,0,0,0,0,0,0,0
1,257.5814247,240.1557922,136.1566734,136.156826,90.42517543,2,forward,-1.849743693,-3.777728218,0,0,0,0,0,0,0
1,294.5757866,287.5014424,191.6258812,191.6170692,94.18324828,0,forward,-2.156007909,-3.767423952,0,0,0,0,0,0,0
1,252.0874023,257.911005,135.9937668,135.9938622,85.15940309,1,forward,-3.730326791,8.76220408,0,0,0,0,0,0,0
1,213.8060188,245.7503128,177.7662849,177.7613354,96.40996456,0,forward,0.495633971,8.166317592,0,0,0,0,0,0,0
1,156.2799835,207.2581673,112.0781898,112.0783138,93.45728159,0,right,10.76522559,16.39925644,0,0,0,0,0,0,1
1,159.3352699,203.999176,111.4183617,111.4186764,94.88909841,0,right,13.28846286,17.27929036,0,0,0,0,0,0,1
1,155.314045,208.1627941,112.7387619,112.7388954,93.66149306,0,right,9.658158724,18.7013312,0,0,0,0,0,0,1
1,268.3141518,267.7577901,201.289959,201.2814045,91.78474545,1,forward,-0.892525302,-3.742123132,0,0,0,0,0,0,0
1,258.3561516,250.4240728,147.7657127,147.7656269,86.07491255,2,forward,-3.802320116,-3.738906833,0,0,0,0,0,0,0
1,213.6993027,219.5442581,131.8134689,131.8134785,81.66573048,0,forward,18.93699953,6.101396455,0,0,0,0,0,0,1
1,251.4368248,236.9699979,139.5319939,139.5320892,86.88393235,1,forward,-1.225126521,-3.731919284,0,0,0,0,0,0,0
1,284.8184967,264.451189,193.5120773,193.5062885,86.52377725,2,forward,-2.643117071,-3.728716619,0,0,0,0,0,0,0
1,194.2957306,304.5089722,121.9039154,121.8988323,57.01780915,0,down,-15,10,0,0,0,0,0,0,1
1,196.0091209,306.837759,121.5912437,121.5890694,65.29288888,0,down,-15,10,0,0,0,0,0,0,1
1,190.3788948,307.2502041,130.246067,130.2441216,77.93653011,0,down,-15,10,0,0,0,0,0,0,1
1,185.3556061,248.5899639,132.0712662,132.0705128,83.97684097,0,down,-13.94569227,5.066388861,0,0,0,0,0,0,1
1,213.6584854,242.8557873,186.535759,186.5302849,96.98001146,0,forward,-2.962396432,8.047343802,0,0,0,0,0,0,0
1,262.1165085,269.4600034,191.6360855,191.6256809,89.87913132,2,forward,-4.440212112,-3.720195617,0,0,0,0,0,0,0
1,180.0279617,199.200983,112.3463058,112.34725,54.38008904,0,down,-15,10,0,0,0,0,0,0,1
1,190.6153488,192.9203796,111.2032509,111.2036991,63.96069527,0,down,-15,10,0,0,0,0,0,0,1
1,209.6062279,269.036293,165.7489967,165.7443523,91.20563269,1,forward,-3.772794874,9.862183598,1,2,101,241,326,0.738080084,1
1,261.1576843,318.0684185,136.8955231,136.895771,95.80383897,0,forward,-3.774757005,7.514883362,1,184,432,306,478,0.679615438,1
1,213.2496834,254.6015453,189.8548698,189.8446083,94.03637648,0,forward,-2.85883346,10.17870266,0,0,0,0,0,0,0
1,213.2285881,277.7533436,113.4837914,113.483448,91.75208807,0,forward,-9.905619198,5.257462419,0,0,0,0,0,0,0
1,213.1184959,269.3540955,143.0237007,143.0234814,94.72026825,0,forward,2.974070504,7.992705212,0,0,0,0,0,0,0
1,212.9491997,302.2025585,135.5031776,135.5034256,81.46191835,0,forward,0.834941083,8.081109719,0,0,0,0,0,0,0
1,212.7961731,240.1781845,184.8303223,184.8245716,96.10272646,0,forward,-2.757703,8.1789492,0,0,0,0,0,0,0
1,212.0720291,307.6517487,135.8593369,135.8594227,87.71641254,0,forward,-0.207835044,8.3276631,0,0,0,0,0,0,0
1,263.1358719,289.6400881,150.0193405,150.0191832,89.69352245,2,forward,-3.095687066,-3.690745885,0,0,0,0,0,0,0
1,255.2716637,177.803309,193.3792686,193.3708477,92.05493331,1,forward,-3.809916885,2.843450101,0,0,0,0,0,0,0
1,211.9039345,268.496933,139.8039055,139.8036289,95.25279403,0,forward,3.4020969,8.560759738,0,0,0,0,0,0,0
1,211.2708282,291.9470215,143.5971832,143.5973454,92.53829122,0,forward,1.594865197,7.406952677,0,0,0,0,0,0,0
1,210.8176804,177.6348209,167.5152588,167.5124645,96.55725956,0,forward,-1.308513704,3.345682491,0,0,0,0,0,0,0
1,267.8136826,261.1600662,157.6579666,157.6578426,87.09223866,1,forward,-5.441591979,-3.667167606,0,0,0,0,0,0,0
1,210.7868767,176.0484695,161.4798164,161.4795685,95.39304972,0,forward,-0.318627913,6.88980796,0,0,0,0,0,0,0
1,210.2622032,248.3837128,187.6164436,187.6100636,96.559304,0,forward,-2.949946115,8.551626955,0,0,0,0,0,0,0
1,209.9469376,204.5578766,132.4553299,132.4553776,92.28494167,0,forward,1.221543696,-2.909277549,0,0,0,0,0,0,0
1,209.2926598,172.0351124,168.1071281,168.1036949,96.02982998,0,forward,-1.421630542,5.471986382,0,0,0,0,0,0,0
1,208.8759232,177.2041225,164.5580673,164.5577717,96.41834497,0,forward,1.035603311,5.101837715,0,0,0,0,0,0,0
1,292.1495628,270.2927994,185.6976891,185.6921482,88.96545768,2,forward,-3.592800167,-3.643548147,0,0,0,0,0,0,0
1,208.5342216,198.6577892,145.1481819,145.1481628,86.41033173,0,forward,4.209344793,3.097157318,0,0,0,0,0,0,0
1,208.1255341,176.3755703,168.2324219,168.2290077,96.18784189,0,forward,0.952874991,5.837344679,0,0,0,0,0,0,0
1,207.944355,178.274231,166.6068077,166.6064358,96.42243385,0,forward,0.74155826,5.687069154,0,0,0,0,0,0,0
1,294.7231865,298.4951949,194.813633,194.799614,89.64666724,2,forward,-6.316034979,-3.62663146,0,0,0,0,0,0,0
1,262.991848,319.3817997,138.0521965,138.0524254,95.9502697,0,forward,-3.898647985,6.796297778,1,186,432,310,478,0.608397067,1
1,292.8588486,305.9330583,204.6829605,204.6653366,81.41759634,2,forward,-1.847352152,-3.605762638,0,0,0,0,0,0,0
1,290.2083015,279.2899227,183.9597893,183.9553642,95.54903507,1,forward,-0.375301358,-3.605673886,0,0,0,0,0,0,0
1,207.9190636,284.1520786,139.5999336,139.6004105,87.65671253,0,forward,3.459737642,9.55744961,0,0,0,0,0,0,0
1,207.7675819,200.5399704,119.956913,119.9569702,86.27298474,0,forward,-0.163690845,6.733001389,0,0,0,0,0,0,0
1,207.5844193,174.891901,167.0450592,167.0415401,95.72835565,0,forward,-0.809933596,5.578941977,0,0,0,0,0,0,0
1,244.5951843,239.0652203,146.5870667,146.5872288,84.78370309,0,forward,-1.307091069,-3.593077664,0,0,0,0,0,0,0
1,264.2689705,259.3084216,198.8115883,198.8026428,90.66463113,1,forward,-3.557211689,-3.550779585,0,0,0,0,0,0,0
1,207.3514938,290.1951313,141.1038971,141.1042213,85.09786725,0,forward,1.46065943,9.27002892,0,0,0,0,0,0,0
1,206.8204498,240.7335663,188.9006805,188.8951206,96.41094208,0,forward,-2.813014711,6.694740012,0,0,0,0,0,0,0
1,289.1622162,284.389236,202.2874069,202.2783566,86.91007495,2,forward,-2.968837035,-3.523238193,0,0,0,0,0,0,0
1,206.5052414,198.8039589,125.4016495,125.4016972,83.707726,0,forward,0.950855176,11.24437508,0,0,0,0,0,0,0
1,263.5354424,273.320098,177.7671242,177.7609777,82.64123797,2,forward,-3.264534593,-3.519251525,0,0,0,0,0,0,0
1,265.2638817,251.7323518,134.2563438,134.2563057,84.11338925,1,forward,-0.395326498,-3.502223493,1,117,137,276,421,0.866140246,1
1,206.2337494,287.2383213,143.1742096,143.174572,83.82053971,0,forward,0.146208025,9.584154433,0,0,0,0,0,0,0
1,246.5555954,241.896286,155.9341431,155.9337616,53.82339954,0,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,275.9338188,284.4879842,183.9704704,183.9614582,93.43217611,1,forward,-0.964683362,-3.499092156,0,0,0,0,0,0,0
1,277.4511147,250.3325296,195.5533409,195.5469131,85.69185734,1,forward,-2.289624863,-3.469586702,0,0,0,0,0,0,0
1,297.8282928,300.8028626,196.9490433,196.9374275,88.1192565,2,forward,-4.193153935,-3.460405821,0,0,0,0,0,0,0
1,206.1615562,287.8635406,137.1431923,137.1436787,91.68838859,0,forward,6.305879412,9.296245847,0,0,0,0,0,0,0
1,264.4787216,296.2281942,199.1073608,199.0967417,75.99870563,2,forward,-8.986125702,-3.453851984,0,0,0,0,0,0,1
1,205.1770401,252.7437687,170.1474762,170.1428032,93.47729087,0,forward,5.110810938,8.562545392,0,0,0,0,0,0,0
1,205.0439262,248.7381363,172.2840309,172.2788143,92.73449779,0,forward,3.896839584,8.519497859,0,0,0,0,0,0,0
1,289.9761009,296.2500453,190.6659508,190.6541061,87.141186,0,forward,-5.536166622,-3.45046894,0,0,0,0,0,0,0
1,204.8912048,289.7817707,140.8677673,140.8681297,84.69691873,0,forward,5.407993763,10.57372409,0,0,0,0,0,0,0
1,204.5251465,282.9992294,131.7290497,131.7294216,94.57292557,0,forward,11.3367989,13.44270386,0,0,0,0,0,0,1
1,204.1692543,185.217762,174.2002296,174.195385,94.90638375,0,forward,-8.018556283,5.063357786,0,0,0,0,0,0,0
1,242.8596115,263.5964346,189.5150757,189.5035028,85.93557477,2,forward,-4.063743147,2.069071214,0,0,0,0,0,0,0
1,277.0445633,271.2503266,205.2640152,205.2551651,89.90651965,1,forward,-2.396410759,-3.44828154,0,0,0,0,0,0,0
1,248.2920456,204.6381569,117.3490906,117.3488331,86.04525924,1,down,-15,10,0,0,0,0,0,0,1
1,256.5152931,203.743372,117.7424812,117.7424526,75.79064369,2,down,-15,10,0,0,0,0,0,0,1
1,255.6843567,208.9474583,113.4092712,113.4091759,74.83490705,1,left,20.06599654,-27.26082138,0,0,0,0,0,0,1
1,253.781147,208.1724644,115.950985,115.9508514,80.15966415,1,left,19.56618033,-32.96922807,0,0,0,0,0,0,1
1,250.013752,212.3284149,117.1846962,117.184782,88.57307434,1,left,13.2162592,-25.41981367,0,0,0,0,0,0,1
1,203.8932228,240.6842136,191.2208748,191.2156105,97.31551409,0,forward,-3.401417545,6.456034088,0,0,0,0,0,0,0
1,203.5703087,248.9757156,169.1554832,169.1513157,92.74255633,0,forward,4.345942441,8.477289487,0,0,0,0,0,0,0
1,282.5076866,292.4143576,194.2486382,194.2357063,81.78856969,1,forward,-3.164652491,-3.445019896,0,0,0,0,0,0,0
1,203.1715393,248.0599594,182.7930069,182.7874088,95.20218372,0,forward,0.583603163,4.24418913,0,0,0,0,0,0,0
1,224.7476959,140.4719376,176.0621643,176.0558224,93.85786057,1,forward,-4.127513571,2.719079426,0,0,0,0,0,0,0
1,203.0774307,245.3956604,174.7218704,174.7170925,93.58581901,0,forward,4.762688717,7.7664279,0,0,0,0,0,0,0
1,257.0232582,235.5599499,136.2416267,136.2416553,90.79812169,2,forward,-1.974306635,-3.436753207,0,0,0,0,0,0,0
1,282.6185608,285.8467531,192.40345,192.393508,91.88725352,2,forward,-0.715000465,-3.425217252,0,0,0,0,0,0,0
1,211.5359688,209.1400623,113.2465172,113.2468414,86.9091928,0,down,-15,10,0,0,0,0,0,0,1
1,206.4671898,200.1199436,122.9437065,122.9436779,85.41504145,0,right,10.97945173,18.79080111,0,0,0,0,0,0,1
1,202.9013634,197.2516251,164.0843391,164.0811539,92.8765893,0,forward,-9.485594159,6.123704569,0,0,0,0,0,0,0
1,247.616539,216.9285488,136.9675446,136.9671535,87.95005679,0,forward,-8.934448043,-3.416656622,0,0,0,0,0,0,1
1,302.1587181,299.0705514,173.2845879,173.2794857,86.38917208,2,forward,-4.986863455,-3.403073747,0,0,0,0,0,0,0
1,244.1241646,316.4357758,131.5429878,131.5428829,94.93477941,0,forward,-4.21251477,5.608572656,1,237,427,350,480,0.741334081,1
1,266.6117859,263.9143562,195.7418442,195.7334232,93.12983155,1,forward,-0.193791675,-3.365337653,0,0,0,0,0,0,0
1,230.6907272,229.5924854,132.0052719,132.0053387,94.78428364,0,down,-10.49806049,5.140502737,0,0,0,0,0,0,1
1,202.8038597,244.4834518,168.7084389,168.70471,94.4978714,0,forward,4.951653015,7.531324534,0,0,0,0,0,0,0
1,267.0694542,314.1349268,197.8162575,197.8094244,88.9467895,2,forward,-4.584648313,-3.356831643,0,0,0,0,0,0,0
1,202.3535538,288.6713791,142.3014069,142.3016453,86.46637201,0,forward,0.748766405,8.885623441,0,0,0,0,0,0,0
1,202.2634888,243.6411381,167.3015976,167.2984886,93.80587339,0,forward,6.438037208,7.393494706,0,0,0,0,0,0,0
1,266.7757225,279.1696668,171.4967918,171.4925766,89.84496593,2,forward,-4.248331017,0.112826533,0,0,0,0,0,0,0
1,201.8607903,284.1999722,141.5630913,141.5633583,89.33742046,0,forward,2.592744629,7.53157261,0,0,0,0,0,0,0
1,201.3426399,196.604147,161.2590218,161.2563515,93.24344993,0,forward,-9.866528237,6.195729857,0,0,0,0,0,0,0
1,301.2697792,321.9021964,183.4439278,183.4350014,92.47452021,0,forward,-4.79555677,-3.348194877,0,0,0,0,0,0,0
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,213.0281067,180.8995342,147.4583054,147.4578094,50.63138604,0,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,225.5203056,183.437891,131.8670845,131.8667507,55.25689125,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,201.3280106,247.0723057,175.41008,175.4047966,93.0701077,0,forward,4.822224648,8.072154346,0,0,0,0,0,0,0
1,201.2892151,243.2034016,178.2627106,178.2586098,95.36417127,0,forward,5.556507983,12.15953952,0,0,0,0,0,0,0
1,250.1507759,215.7768631,115.9749031,115.9752274,62.71204948,0,down,-15,10,0,0,0,0,0,0,1
1,247.8188705,221.1091805,116.6025925,116.60285,68.12577248,0,down,-15,10,0,0,0,0,0,0,1
1,240.2691078,206.3782597,131.1389351,131.1393929,55.55952191,0,down,-15,10,0,0,0,0,0,0,1
1,265.0081253,281.0000348,225.7867432,225.7679844,80.30157089,1,forward,-3.603337187,-3.343927152,0,0,0,0,0,0,0
1,200.7421684,198.1085873,142.7964973,142.7966881,93.35229397,0,forward,-3.868224187,5.814157233,0,0,0,0,0,0,0
1,200.46978,241.3657379,166.3914871,166.3916302,92.90023446,0,forward,3.85138815,6.445842565,0,0,0,0,0,0,0
1,223.5983276,142.6015591,177.3804092,177.3742104,93.45128536,1,forward,-4.351276252,2.992421993,0,0,0,0,0,0,0
1,200.3735733,236.7060757,155.8851624,155.8776283,64.60316777,0,forward,3.157931779,9.76025469,0,0,0,0,0,0,0
1,200.3058243,253.3825207,165.3381729,165.3345108,91.71375632,0,forward,4.321399639,8.172605357,0,0,0,0,0,0,0
1,199.7665977,193.961792,164.7584343,164.7544098,91.72638059,0,forward,-9.080339242,6.391800623,0,0,0,0,0,0,0
1,199.6515846,244.6020412,176.8924141,176.8888092,96.15104795,0,forward,4.759148163,6.712560853,0,0,0,0,0,0,0
1,199.3489456,246.846199,174.0592194,174.0559673,95.52177787,0,forward,4.923326894,9.839311488,0,0,0,0,0,0,0
1,244.871769,278.0928374,155.885601,155.8855677,80.66803217,2,forward,-4.395477777,0.025421726,0,0,0,0,0,0,0
1,285.4750443,291.1629725,185.0218582,185.0128698,89.04519677,2,forward,-8.262476924,-3.333189381,0,0,0,0,0,0,1
1,267.4050903,307.6367664,190.1887131,190.1814651,87.7009213,2,forward,-6.448420994,-3.330206397,0,0,0,0,0,0,0
1,198.2845879,206.9912338,129.3443489,129.3444729,95.29835582,0,forward,2.056008188,1.762618535,0,0,0,0,0,0,0
1,278.596344,292.5740647,195.2554321,195.2441597,84.03938413,2,forward,-4.819427456,-3.329888128,0,0,0,0,0,0,0
1,198.2006073,209.9428654,134.8777008,134.8778057,92.72817373,0,forward,0.430948751,4.091010313,0,0,0,0,0,0,0
1,301.6882515,301.382544,189.7638512,189.7523689,85.2028966,2,forward,-1.758243613,-3.328257569,0,0,0,0,0,0,0
1,268.9493179,256.3322425,169.9142456,169.9095154,87.576437,2,forward,-7.573026164,-3.31134605,0,0,0,0,0,0,0
1,280.8996582,280.9310722,187.4980164,187.4895859,91.62011147,2,forward,-2.26909726,-3.310148787,0,0,0,0,0,0,0
1,315.8152771,292.386961,178.9207458,178.911438,87.3811245,2,forward,-7.105823144,-3.299209357,0,0,0,0,0,0,0
1,249.3254852,224.8127341,128.9099121,128.9097691,91.13776684,2,forward,-2.058631747,-3.294831636,0,0,0,0,0,0,0
1,197.4827194,262.1158504,174.2448807,174.2400742,95.65525651,0,forward,-2.779234113,7.480173233,0,0,0,0,0,0,0
1,197.1485519,207.901125,127.256012,127.2562981,95.61334252,0,forward,3.253394927,3.332226819,0,0,0,0,0,0,0
1,297.3536301,299.3400669,192.6499176,192.6390266,88.81424665,2,forward,-3.185547421,-3.288394716,0,0,0,0,0,0,0
1,295.1922226,308.9353538,206.7254639,206.704216,80.856359,2,forward,-3.539414845,-3.250928769,0,0,0,0,0,0,0
1,299.8405266,299.4055724,189.7098351,189.6993256,88.86237144,2,forward,-1.454665238,-3.237580209,0,0,0,0,0,0,0
1,197.1409035,253.4714985,183.1723213,183.1669807,94.97938752,0,forward,-1.062940571,6.369553044,0,0,0,0,0,0,0
1,298.2234764,297.4050879,194.8296928,194.8182964,82.79378414,2,forward,-2.39123161,-3.21078463,0,0,0,0,0,0,0
1,262.7973747,265.2919793,164.6295357,164.6289825,84.05995965,1,forward,-3.721956058,-3.17243415,0,0,0,0,0,0,0
1,239.0531731,232.4340821,151.9092751,151.9093037,83.64656568,0,forward,-2.566630457,-3.158743401,0,0,0,0,0,0,0
1,266.4721489,320.6990719,131.8842888,131.884346,96.59788609,0,forward,-4.614931948,7.065047371,1,183,431,309,478,0.689890683,1
1,273.5720444,268.384316,179.6195602,179.6143055,86.77795529,2,forward,-6.349965662,-3.152746004,0,0,0,0,0,0,0
1,197.0996094,205.3854275,129.6717072,129.6717453,94.36725378,0,forward,-0.145830197,3.327593033,0,0,0,0,0,0,0
1,196.5609741,209.5143986,131.7735291,131.7735672,94.05043125,0,forward,1.377876797,3.653362169,0,0,0,0,0,0,0
1,256.1418533,274.1796088,181.0702133,181.0634995,87.28919029,2,forward,-0.637057741,-3.127947162,0,0,0,0,0,0,0
1,196.2015915,253.8735867,157.65728,157.6571846,91.2578702,0,forward,4.430152711,8.35565433,0,0,0,0,0,0,0
1,195.8810425,253.331337,176.9072723,176.9016552,91.93531275,0,forward,-1.168334314,6.625489395,0,0,0,0,0,0,0
1,244.4713402,242.7460933,188.2479668,188.2422352,91.00264907,1,forward,-5.704849097,-3.107069071,0,0,0,0,0,0,0
1,270.0581169,259.4827533,174.543705,174.539423,88.58755231,0,forward,-1.546290436,-3.098076829,0,0,0,0,0,0,0
1,276.713295,219.8931599,124.30233,124.3023491,59.56016779,0,down,-15,10,1,146,248,357,477,0.73345989,1
1,265.7834625,260.4394221,202.1110535,202.1060085,88.94490004,1,forward,-3.591840464,-3.059898718,0,0,0,0,0,0,0
1,255.3012657,206.7205596,132.3624229,132.3615074,76.59910321,0,forward,-8.720500951,-3.042343693,0,0,0,0,0,0,1
1,195.855999,250.0951767,177.5414085,177.5354862,92.82313585,0,forward,-4.843208365,7.143446655,0,0,0,0,0,0,0
1,195.6617546,286.3855648,141.1767769,141.1770058,83.2580626,0,forward,3.194434131,11.79674925,0,0,0,0,0,0,0
1,250.1903725,286.0839618,188.977375,188.9691639,88.67862821,2,forward,-5.8879387,-3.039383125,0,0,0,0,0,0,0
1,231.9406891,210.0163364,116.5270996,116.5270615,88.06502819,0,forward,-5.530386692,-3.013671316,0,0,0,0,0,0,0
1,195.4938698,212.592001,135.4729652,135.4729843,92.27203727,0,forward,-1.049807916,4.544121096,0,0,0,0,0,0,0
